Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0082287	412	131	139	594	256	262	213	196	196	303	352	325	264.19	202	327	1.609	0.686	3.482	0.000498463644578261	0.00860465691267683	0	0.0506	0.0237	0.0237	TRUE	NA
FBtr0083160	327	143	154	772	288	231	169	214	217	394	395	287	279.44	200	359	1.81	0.856	3.47	0.000520429708684651	0.00897360816407423	0.0311	0.0492	0.0396	0.0396	TRUE	NA
FBtr0335423	987	274	294	1240	577	589	511	410	414	633	792	731	581.93	445	719	1.609	0.686	3.46	0.00053942495830042	0.00927402034722325	0.018	0.0371	0.0263	0.0263	TRUE	NA
FBtr0088816	100	33	43	181	83	109	52	49	61	92	114	135	83.9	54	114	2.074	1.053	3.459	0.000541966431010589	0.00930866808835761	0.0051	0.1035	0.0524	0.0524	TRUE	NA
FBtr0334632	188	42	45	434	78	89	97	63	63	222	107	110	110.46	74	146	1.923	0.944	3.455	0.000549431101424677	0.00942772610601743	0.0072	0.0849	0.0415	0.0415	TRUE	NA
FBtr0083913	262	90	91	469	157	167	136	135	128	239	216	207	176.81	133	221	1.665	0.736	3.451	0.000557524977949213	0.00955733952025148	0	0.0628	0.0262	0.0262	TRUE	NA
FBtr0301480	6243	2114	1912	8432	3076	3297	3231	3166	2694	4306	4224	4090	3618.44	3030	4207	1.389	0.474	3.451	0.000558379776727791	0.00956272665062087	0.0041	0.0277	0.0133	0.0133	TRUE	NA
FBtr0088847	419	199	362	1033	493	538	217	298	510	527	677	667	482.8	342	624	1.891	0.919	3.45	0.000560474303441567	0.00958931421874736	0.0585	0.0394	0.0487	0.0487	TRUE	NA
FBtr0088363	181	44	51	344	85	118	94	66	72	176	117	146	111.7	77	146	1.897	0.924	3.449	0.000562171186222413	0.00959977843191188	0	0.0842	0.0406	0.0406	TRUE	NA
FBtr0333151	323	134	157	504	233	334	167	201	221	257	320	414	263.45	196	330	1.668	0.738	3.444	0.00057242418992196	0.00974474955742837	0.0111	0.0506	0.0288	0.0288	TRUE	NA
FBtr0086280	159	87	123	430	196	184	82	130	173	220	269	228	183.81	128	239	1.937	0.954	3.435	0.000591946259018996	0.0100115882106167	0.0378	0.0614	0.0492	0.0492	TRUE	NA
FBtr0330617	2242	295	217	2983	531	632	1160	442	306	1523	729	784	824.04	636	1012	1.743	0.802	3.434	0.000594435852521255	0.0100345082699938	0.0409	0.0338	0.0374	0.0374	TRUE	NA
FBtr0082542	1902	640	635	2513	947	1111	984	959	895	1283	1300	1378	1133.24	946	1320	1.395	0.48	3.433	0.000595967278040174	0.0100507694144983	0.0017	0.0317	0.0131	0.0131	TRUE	NA
FBtr0331833	1693	229	189	2453	341	434	876	343	266	1253	468	538	624.11	495	753	1.569	0.65	3.429	0.000604867680081585	0.0101717814908016	0.0118	0.0364	0.0234	0.0234	TRUE	NA
FBtr0081890	1038	314	391	1586	517	610	537	470	551	810	710	757	639.15	519	759	1.461	0.547	3.428	0.000607294853591935	0.0102028995772981	0.0018	0.0361	0.0166	0.0166	TRUE	NA
FBtr0084491	1559	604	733	2188	992	1094	807	905	1033	1117	1362	1357	1096.8	915	1279	1.397	0.482	3.427	0.000610241979762169	0.0102426858291959	9e-04	0.0319	0.0133	0.0133	TRUE	NA
FBtr0100482	2114	575	738	2719	1294	1237	1094	861	1040	1388	1777	1535	1282.48	998	1567	1.564	0.646	3.426	0.000612578432696966	0.0102624290273125	0.0211	0.031	0.0247	0.0247	TRUE	NA
FBtr0072966	7	4	10	17	34	71	4	6	14	9	47	88	27.86	8	48	4.852	2.278	3.422	0.000621923186993807	0.0103992845946195	0.2023	0.2597	0.2332	0.2332	TRUE	NA
FBtr0114372	358	113	147	844	189	265	185	169	207	431	260	329	263.48	187	340	1.799	0.847	3.42	0.000626359846157019	0.0104537094701545	0.0295	0.0506	0.0396	0.0396	TRUE	NA
FBtr0303047	452	243	273	1094	432	401	234	364	385	559	593	497	438.64	328	550	1.724	0.786	3.418	0.000630648807478836	0.0104955861271007	0.0309	0.0408	0.0355	0.0355	TRUE	NA
FBtr0334862	88	31	23	224	52	82	46	46	32	114	71	102	68.65	41	96	2.316	1.212	3.412	0.000645559037260902	0.0107235539231762	0.0193	0.1208	0.0717	0.0717	TRUE	NA
FBtr0299656	307	97	67	848	136	171	159	145	94	433	187	212	205.08	133	277	1.989	0.992	3.405	0.000662257888669529	0.0109495367368716	0.0506	0.0577	0.0543	0.0543	TRUE	NA
FBtr0075568	454	378	321	1578	625	557	235	566	452	806	858	691	601.4	418	785	1.994	0.995	3.4	0.000673312565774617	0.0111219165276552	0.0851	0.0367	0.0598	0.0598	TRUE	NA
FBtr0080382	13	6	4	62	31	18	7	9	6	32	43	22	19.65	7	32	4.544	2.184	3.399	0.000675561370939026	0.0111449665871007	0	0.3573	0.206	0.206	TRUE	NA
FBtr0085236	105	23	43	188	93	101	54	34	61	96	128	125	83.06	50	116	2.288	1.194	3.399	0.000675967958168507	0.0111449665871007	0.037	0.1043	0.0737	0.0737	TRUE	NA
FBtr0078156	72	62	180	666	227	328	37	93	254	340	312	407	240.4	128	353	3.329	1.735	3.394	0.000688680604986797	0.0113439930938747	0.3595	0.053	0.1823	0.1823	TRUE	NA
FBtr0303710	894	206	252	1817	308	486	463	309	355	928	423	603	513.32	376	651	1.694	0.76	3.393	0.000691284084893543	0.0113657125890815	0.0291	0.0386	0.0336	0.0336	TRUE	NA
FBtr0072667	1165	459	538	1636	716	905	603	687	758	835	983	1123	831.61	683	980	1.432	0.518	3.384	0.000713164629798323	0.0116928595604839	0.0033	0.0337	0.0156	0.0156	TRUE	NA
FBtr0075190	7384	1887	1627	10609	2526	3291	3821	2826	2292	5417	3469	4083	3651.43	2980	4323	1.456	0.542	3.382	0.000718871017662959	0.0117755066421069	0.0125	0.0277	0.0182	0.0182	TRUE	NA
FBtr0100338	116	54	79	346	106	154	60	81	111	177	146	191	127.58	84	171	2.1	1.071	3.378	0.000730586582434383	0.0119342633701262	0.0491	0.077	0.0629	0.0629	TRUE	NA
FBtr0084464	348	193	182	639	267	430	180	289	256	326	367	533	325.33	242	409	1.705	0.77	3.375	0.000737134376231657	0.0119858862591124	0.0238	0.0459	0.034	0.034	TRUE	NA
FBtr0100507	18	8	8	33	61	45	9	12	11	17	84	56	31.5	11	52	3.937	1.977	3.372	0.000745787516169286	0.0121043366500466	0.1512	0.2327	0.1918	0.1918	TRUE	NA
FBtr0306651	1146	371	418	1383	760	959	593	556	589	706	1044	1190	779.53	579	980	1.651	0.723	3.371	0.000749533815052477	0.0121539896627804	0.0294	0.0343	0.0317	0.0317	TRUE	NA
FBtr0100508	13	9	5	56	28	28	7	13	7	29	38	35	21.51	9	34	3.819	1.933	3.368	0.000755858333424229	0.0122229339822743	0	0.3288	0.1634	0.1634	TRUE	NA
FBtr0083944	141	106	80	339	147	214	73	159	113	173	202	265	164.15	115	213	1.925	0.945	3.367	0.000760064485757054	0.0122797267739982	0.0342	0.0656	0.0497	0.0497	TRUE	NA
FBtr0342880	256	136	166	507	309	239	132	204	234	259	424	297	258.29	190	327	1.746	0.804	3.366	0.000763408782057672	0.0123136385819188	0.0243	0.0511	0.0368	0.0368	TRUE	NA
FBtr0077572	287	116	149	456	216	269	149	174	210	233	297	334	232.56	178	288	1.616	0.692	3.357	0.000787105792716169	0.0126818657367411	0.0012	0.0539	0.0258	0.0258	TRUE	NA
FBtr0302594	17	8	9	24	60	77	9	12	13	12	82	96	37.27	11	63	4.166	2.059	3.355	0.000792371035632049	0.0127550827946921	0.2371	0.2007	0.218	0.218	TRUE	NA
FBtr0346627	301	82	79	738	148	132	156	123	111	377	203	164	188.95	130	248	1.838	0.878	3.343	0.000829649068951472	0.0132946754337142	0.027	0.0604	0.0426	0.0426	TRUE	NA
FBtr0077198	4464	1488	1588	5667	2212	2463	2310	2229	2237	2894	3037	3056	2627.15	2259	2996	1.325	0.406	3.342	0.000831868029598228	0.0133181695127803	6e-04	0.0284	0.0102	0.0102	TRUE	NA
FBtr0340093	2311	846	856	2840	1379	1544	1196	1267	1206	1450	1894	1915	1488.06	1223	1753	1.42	0.506	3.338	0.000843520432331739	0.0134803251746891	0.0064	0.0303	0.0158	0.0158	TRUE	NA
FBtr0332708	6	15	6	179	48	24	3	22	8	91	66	30	36.85	11	62	6.196	2.631	3.336	0.000850905324839225	0.0135860704889266	0.6043	0.2026	0.3886	0.3886	TRUE	NA
FBtr0086912	691	177	245	1005	366	396	358	265	345	513	503	491	412.49	323	502	1.556	0.638	3.332	0.000861723516608638	0.013746393807325	0.0069	0.0417	0.0236	0.0236	TRUE	NA
FBtr0080884	2005	588	763	2752	1048	1153	1038	881	1075	1405	1439	1430	1211.33	998	1425	1.427	0.513	3.327	0.00087794955485718	0.0139926176351157	0.0053	0.0313	0.0162	0.0162	TRUE	NA
FBtr0080513	1154	631	820	2717	1088	1153	597	945	1155	1387	1494	1430	1168.23	899	1437	1.653	0.725	3.327	0.000878856197658397	0.0139944599394912	0.0349	0.0315	0.0333	0.0333	TRUE	NA
FBtr0345447	35	3	39	714	74	73	18	4	55	365	102	91	105.72	26	186	5.829	2.543	3.326	0.000881399999126904	0.0140223447702824	0.8804	0.0875	0.3948	0.3948	TRUE	NA
FBtr0072061	621	307	334	1224	518	480	321	460	471	625	711	595	530.59	417	644	1.571	0.651	3.32	0.000900644739319581	0.0142899606128275	0.0158	0.0382	0.0256	0.0256	TRUE	NA
FBtr0303819	7	5	2	70	16	16	4	7	3	36	22	20	15.25	5	26	5.775	2.53	3.318	0.000905254112678897	0.0143502244689985	0.0783	0.453	0.2755	0.2755	TRUE	NA
FBtr0273412	502	164	214	962	343	295	260	246	301	491	471	366	355.85	269	443	1.647	0.72	3.315	0.000916580946827663	0.0145167712894612	0.0192	0.0442	0.0307	0.0307	TRUE	NA
FBtr0079382	1727	558	527	2271	820	992	894	836	742	1160	1126	1231	998.05	824	1172	1.423	0.509	3.313	0.000922869555755775	0.0146032963424646	0.0046	0.0324	0.0159	0.0159	TRUE	NA
FBtr0076843	1157	127	85	2194	165	256	599	190	120	1120	227	318	428.87	303	555	1.799	0.847	3.311	0.000929959316256981	0.0146761019303321	0.0441	0.0411	0.0425	0.0425	TRUE	NA
FBtr0346347	9492	1280	1355	12112	1962	2038	4912	1917	1909	6185	2694	2528	3357.61	2913	3802	1.328	0.409	3.31	0.000931378792020411	0.0146854030388887	0.0012	0.0279	0.0105	0.0105	TRUE	NA
FBtr0086677	1686	543	646	2252	874	1128	873	813	910	1150	1200	1399	1057.57	865	1250	1.44	0.526	3.3	0.000966653121266944	0.0152144665198697	0.0071	0.0321	0.0173	0.0173	TRUE	NA
FBtr0082992	22	15	9	68	40	39	11	22	13	35	55	48	30.76	15	46	2.985	1.578	3.293	0.000990532488859677	0.0155626201247039	0	0.2376	0.1201	0.1201	TRUE	NA
FBtr0083555	20	11	8	66	26	44	10	16	11	34	36	55	27.01	12	42	3.264	1.707	3.29	0.00100259069758718	0.0157145870103521	0	0.267	0.1399	0.1399	TRUE	NA
FBtr0330164	177	48	29	556	73	83	92	72	41	284	100	103	115.25	68	162	2.211	1.145	3.29	0.001002738977974	0.0157145870103521	0.0631	0.0824	0.0735	0.0735	TRUE	NA
FBtr0100559	397	169	195	632	266	380	205	253	275	323	365	471	315.45	244	386	1.581	0.66	3.287	0.00101355510125704	0.0158679675188834	0.009	0.0466	0.0256	0.0256	TRUE	NA
FBtr0073005	1960	604	694	2598	984	1036	1014	905	978	1327	1351	1285	1143.3	966	1321	1.368	0.452	3.286	0.00101506338067715	0.015867993172126	0	0.0316	0.0126	0.0126	TRUE	NA
FBtr0071562	180	47	59	312	99	119	93	70	83	159	136	148	114.93	82	148	1.793	0.843	3.284	0.00102277889610764	0.0159528042787252	0	0.0826	0.0371	0.0371	TRUE	NA
FBtr0073135	53	21	25	198	42	60	27	31	35	101	58	74	54.55	31	78	2.498	1.321	3.284	0.00102432719337607	0.0159528042787252	0.0422	0.1453	0.0918	0.0918	TRUE	NA
FBtr0075264	450	246	215	979	328	420	233	368	303	500	450	521	395.93	301	490	1.658	0.73	3.283	0.00102528621699794	0.0159528042787252	0.0244	0.0424	0.0327	0.0327	TRUE	NA
FBtr0088153	3445	1199	1491	4669	1930	2220	1783	1796	2100	2384	2650	2754	2244.62	1893	2596	1.37	0.454	3.281	0.00103435317469534	0.0160411811824936	0.0039	0.0288	0.0133	0.0133	TRUE	NA
FBtr0080956	1491	535	593	2093	786	906	772	801	835	1069	1079	1124	946.73	803	1091	1.36	0.443	3.28	0.00103682533178866	0.0160476613689179	0	0.0328	0.012	0.012	TRUE	NA
FBtr0340632	269	107	109	415	203	196	139	160	154	212	279	243	197.81	151	245	1.61	0.687	3.28	0.00103917281700203	0.0160699355818032	0	0.0588	0.026	0.026	TRUE	NA
FBtr0082142	326	141	150	541	217	271	169	211	211	276	298	336	250.28	197	303	1.549	0.632	3.277	0.00104851162129268	0.0161860550543532	0	0.0519	0.0223	0.0223	TRUE	NA
FBtr0337016	30	8	8	113	48	19	16	12	11	58	66	24	30.99	13	49	3.79	1.922	3.271	0.00107304546125966	0.0165215380810659	0.1528	0.2361	0.1937	0.1937	TRUE	NA
FBtr0081276	337	91	92	625	156	155	174	136	130	319	214	192	194.33	147	242	1.636	0.71	3.27	0.00107483102304463	0.0165265257794142	0.0029	0.0594	0.0277	0.0277	TRUE	NA
FBtr0302731	1952	859	721	2868	1231	1294	1010	1287	1016	1465	1690	1605	1345.46	1104	1587	1.438	0.524	3.27	0.0010752377577359	0.0165265257794142	0.0082	0.0308	0.0177	0.0177	TRUE	NA
FBtr0080942	37	9	10	106	39	27	19	13	14	54	54	33	31.32	15	47	3.016	1.592	3.266	0.0010900698415353	0.0167399527487855	0	0.2339	0.1239	0.1239	TRUE	NA
FBtr0329985	1431	637	536	2178	909	955	741	954	755	1112	1248	1185	999.15	817	1182	1.45	0.536	3.266	0.00109104939831834	0.0167404639251082	0.0075	0.0324	0.0183	0.0183	TRUE	NA
FBtr0081362	187	34	93	685	104	213	97	51	131	350	143	264	172.59	93	252	2.639	1.4	3.265	0.00109487232336781	0.0167845634945407	0.2014	0.0637	0.1238	0.1238	TRUE	NA
FBtr0073321	20	7	8	42	49	35	10	10	11	21	67	43	27.38	10	44	3.652	1.869	3.261	0.00110843779826413	0.0169778121983469	0.0985	0.2638	0.1782	0.1782	TRUE	NA
FBtr0085000	65	15	21	254	29	65	34	22	30	130	40	81	55.98	29	84	2.809	1.49	3.257	0.00112524101849826	0.0172053922716099	0.1015	0.1423	0.1223	0.1223	TRUE	NA
FBtr0075395	286	107	145	541	195	236	148	160	204	276	268	293	224.89	171	279	1.647	0.72	3.255	0.00113523949955287	0.0173133810229222	0.0081	0.0549	0.0302	0.0302	TRUE	NA
FBtr0077678	3116	959	1073	3961	1474	1665	1613	1436	1512	2023	2024	2066	1778.81	1520	2038	1.34	0.422	3.255	0.00113395071836722	0.0173133810229222	0.0011	0.0296	0.0115	0.0115	TRUE	NA
FBtr0301499	7388	2434	2348	9076	3620	4162	3823	3646	3308	4635	4971	5163	4257.61	3592	4923	1.37	0.454	3.255	0.00113506722218119	0.0173133810229222	0.0053	0.0274	0.0138	0.0138	TRUE	NA
FBtr0074302	13	157	227	61	332	373	7	235	320	31	456	463	251.91	187	317	2.13	1.091	3.251	0.00115034417788377	0.0175286295012418	0.0944	0.0518	0.0691	0.0691	TRUE	NA
FBtr0339516	70	20	18	429	43	37	36	30	25	219	59	46	69.26	30	108	2.92	1.546	3.247	0.00116604860749058	0.0177526384811668	0.1497	0.12	0.1347	0.1347	TRUE	NA
FBtr0081353	439	250	183	1021	378	358	227	374	258	521	519	444	390.67	286	495	1.753	0.81	3.245	0.00117449487674056	0.0178658545695764	0.0401	0.0426	0.042	0.042	TRUE	NA
FBtr0088501	2265	753	676	3055	1050	1274	1172	1128	952	1560	1442	1581	1305.78	1084	1528	1.41	0.496	3.244	0.0011804931783449	0.0179262702301284	0.0049	0.0309	0.016	0.016	TRUE	NA
FBtr0082591	1026	422	513	1523	652	801	531	632	723	778	895	994	758.75	629	889	1.418	0.504	3.243	0.00118364421088979	0.0179434289789346	0.003	0.0345	0.016	0.016	TRUE	NA
FBtr0329862	734	212	300	1020	442	507	380	318	423	521	607	629	479.47	374	586	1.559	0.64	3.243	0.00118365166572928	0.0179434289789346	0.0138	0.0395	0.0257	0.0257	TRUE	NA
FBtr0308823	42	7	9	91	35	36	22	10	13	46	48	45	30.68	15	46	3.1	1.632	3.242	0.00118670300726691	0.0179742833061291	0	0.2382	0.1337	0.1337	TRUE	NA
FBtr0310058	153	20	24	372	45	47	79	30	34	190	62	58	75.5	48	103	2.087	1.061	3.242	0.00118809808040445	0.0179800197950685	0.0077	0.1122	0.0556	0.0556	TRUE	NA
FBtr0085895	616	168	151	1183	261	252	319	252	213	604	358	313	343.04	261	425	1.594	0.673	3.24	0.00119352218190523	0.0180466674530644	0.0129	0.0449	0.0273	0.0273	TRUE	NA
FBtr0079531	23	4	15	50	43	73	12	6	21	26	59	91	35.69	13	59	3.94	1.978	3.239	0.00119783074923457	0.0180963482363012	0.2389	0.2084	0.2212	0.2212	TRUE	NA
FBtr0076797	75	27	22	255	55	49	39	40	31	130	76	61	62.8	37	89	2.366	1.242	3.235	0.00121739856137889	0.0183137737664574	0.0413	0.1296	0.0839	0.0839	TRUE	NA
FBtr0339071	359	226	274	866	357	432	186	339	386	442	490	536	396.45	304	489	1.689	0.756	3.231	0.00123530781325932	0.0185359037526468	0.0316	0.0423	0.0367	0.0367	TRUE	NA
FBtr0343371	741	1163	1148	1121	1993	1698	383	1742	1617	572	2737	2107	1526.4	1247	1805	1.458	0.544	3.229	0.00124274345357052	0.0186158970678375	0.012	0.0302	0.0196	0.0196	TRUE	NA
FBtr0072909	53	62	85	207	140	136	27	93	120	106	192	169	117.78	80	156	2.22	1.151	3.225	0.00125928397340257	0.0188477096222207	0	0.0812	0.0811	0.0811	TRUE	NA
FBtr0333545	3112	418	491	4411	624	766	1610	626	692	2252	857	950	1164.64	976	1353	1.381	0.466	3.224	0.00126515768966124	0.0189196151207075	0.0014	0.0315	0.0138	0.0138	TRUE	NA
FBtr0082803	663	296	287	929	443	495	343	443	404	474	608	614	481.26	397	565	1.421	0.507	3.222	0.00127079709618372	0.0189878981660357	0	0.0395	0.0156	0.0156	TRUE	NA
FBtr0070318	652	379	390	1341	503	705	337	568	549	685	691	875	617.43	485	750	1.59	0.669	3.222	0.00127368786797396	0.0190150312846644	0.0232	0.0365	0.0292	0.0292	TRUE	NA
FBtr0334454	501	119	67	1186	227	163	259	178	94	606	312	202	275.24	177	373	2.034	1.025	3.22	0.00128080021481491	0.0191050898822011	0.0886	0.0496	0.0673	0.0673	TRUE	NA
FBtr0085631	979	233	277	1615	368	408	507	349	390	825	505	506	513.67	415	612	1.456	0.542	3.209	0.00133179625963712	0.0198156498143316	0.0038	0.0386	0.0182	0.0182	TRUE	NA
FBtr0305911	160	88	99	533	134	194	83	132	139	272	184	241	175.16	118	232	2.022	1.016	3.209	0.00133309011743956	0.0198182329980027	0.0677	0.0631	0.0653	0.0653	TRUE	NA
FBtr0310668	97	27	32	150	88	85	50	40	45	77	121	105	73.1	45	101	2.158	1.11	3.2	0.00137630307612843	0.0203750441169774	0.0291	0.115	0.0699	0.0699	TRUE	NA
FBtr0087560	22982	6968	6579	27596	10743	11913	11893	10437	9268	14092	14752	14779	12536.89	10533	14541	1.386	0.47	3.198	0.00138436876926953	0.0204090565809561	0.0074	0.0264	0.0155	0.0155	TRUE	NA
FBtr0336669	1153	398	420	1372	744	843	597	596	592	701	1022	1046	758.76	595	923	1.522	0.606	3.198	0.00138337380701596	0.0204090565809561	0.0165	0.0345	0.0244	0.0244	TRUE	NA
FBtr0073068	261	113	151	399	237	244	135	169	213	204	325	303	224.82	172	277	1.594	0.673	3.192	0.00141439053862487	0.0207307232964479	0.0017	0.0549	0.0271	0.0271	TRUE	NA
FBtr0330729	1086	291	354	1431	689	575	562	436	499	731	946	713	647.8	499	797	1.595	0.673	3.19	0.00142170930085342	0.0207863299515684	0.0253	0.036	0.0303	0.0303	TRUE	NA
FBtr0077672	438	47	37	796	69	112	227	70	52	406	95	139	164.89	116	213	1.865	0.899	3.189	0.00142919771721045	0.0208785605410158	0.023	0.0654	0.0461	0.0461	TRUE	NA
FBtr0085406	84	44	35	181	84	82	43	66	49	92	115	102	78.03	53	103	1.971	0.979	3.171	0.00151781008600961	0.0220459845390325	0	0.1094	0.0536	0.0536	TRUE	NA
FBtr0073691	640	250	317	1072	415	461	331	374	447	547	570	572	473.57	384	563	1.477	0.563	3.17	0.00152341598570336	0.0221089025455932	0.0055	0.0397	0.0204	0.0204	TRUE	NA
FBtr0343770	36	16	39	220	68	60	19	24	55	112	93	74	62.95	33	93	3.029	1.599	3.17	0.00152504511302889	0.0221144041758968	0.1963	0.1294	0.1607	0.1607	TRUE	NA
FBtr0333520	400	81	133	750	182	206	207	121	187	383	250	256	234.03	172	296	1.71	0.774	3.169	0.00152814240422127	0.0221411689378203	0.0201	0.0537	0.0376	0.0376	TRUE	NA
FBtr0079036	49985	14726	16760	61877	31241	26438	25867	22057	23611	31597	42900	32799	29805.12	23845	35765	1.497	0.582	3.166	0.00154489593592828	0.0223473049897852	0.0262	0.0261	0.0243	0.0243	TRUE	NA
FBtr0336670	62	31	47	134	109	78	32	46	66	68	150	97	76.6	48	105	2.164	1.114	3.165	0.00155299471428407	0.0224461025248361	0.0372	0.1109	0.0734	0.0734	TRUE	NA
FBtr0070568	874	327	379	1475	474	596	452	490	534	753	651	739	603.25	492	714	1.458	0.544	3.16	0.00157533611790771	0.0226539980024752	0.0071	0.0367	0.0195	0.0195	TRUE	NA
FBtr0072060	777	224	275	1045	401	451	402	336	387	534	551	560	461.47	375	548	1.458	0.544	3.16	0.00157762283302524	0.0226539980024752	0.0026	0.04	0.0189	0.0189	TRUE	NA
FBtr0082701	285	347	326	598	483	552	147	520	459	305	663	685	463.32	375	551	1.577	0.657	3.16	0.00157732959528215	0.0226539980024752	0	0.04	0.0287	0.0287	TRUE	NA
FBtr0332710	35	13	7	110	22	70	18	19	10	56	30	87	36.78	16	58	3.647	1.867	3.16	0.00157761920486572	0.0226539980024752	0.2114	0.203	0.2072	0.2072	TRUE	NA
FBtr0079888	107	151	119	560	331	187	55	226	168	286	455	232	236.94	150	324	2.487	1.314	3.158	0.0015892845475081	0.022799152830713	0.2002	0.0534	0.1195	0.1195	TRUE	NA
FBtr0333764	1602	557	579	2779	736	953	829	834	816	1419	1011	1182	1015.17	826	1204	1.45	0.536	3.155	0.00160759100898956	0.0230282530688537	0.0105	0.0323	0.0197	0.0197	TRUE	NA
FBtr0343527	87	38	34	313	56	87	45	57	48	160	77	108	82.42	50	115	2.275	1.186	3.151	0.00162436470459466	0.0232219263468408	0.0673	0.1049	0.0858	0.0858	TRUE	NA
FBtr0079839	48	20	20	259	39	45	25	30	28	132	54	56	54.1	28	81	2.756	1.463	3.151	0.00162722332038395	0.0232342274099374	0.1082	0.1463	0.1267	0.1267	TRUE	NA
FBtr0084273	323	146	149	493	287	245	167	219	210	252	394	304	257.59	199	317	1.584	0.663	3.147	0.0016476473966671	0.0234879372235598	0.009	0.0512	0.0277	0.0277	TRUE	NA
FBtr0071393	30	8	16	81	38	39	16	12	23	41	52	48	32	17	47	2.809	1.49	3.147	0.00164983004493796	0.0235001153985486	0	0.2295	0.119	0.119	TRUE	NA
FBtr0339959	39	58	52	415	112	105	20	87	73	212	154	130	112.71	60	165	3.121	1.642	3.146	0.00165363053847924	0.0235352999647918	0.3042	0.0837	0.1837	0.1837	TRUE	NA
FBtr0082528	21	6	6	90	20	20	11	9	8	46	27	25	21.09	9	33	3.461	1.791	3.146	0.0016579330345972	0.0235586291687222	4e-04	0.3347	0.1562	0.1562	TRUE	NA
FBtr0086519	1277	321	286	1710	469	586	661	481	403	873	644	727	631.46	515	748	1.467	0.553	3.143	0.0016727045981088	0.0237113918630951	0.008	0.0362	0.0204	0.0204	TRUE	NA
FBtr0346946	307	39	46	604	99	72	159	58	65	308	136	89	135.96	94	178	1.869	0.902	3.142	0.00167907690741039	0.023782665787828	0.0203	0.0738	0.0478	0.0478	TRUE	NA
FBtr0309999	270	102	130	499	171	225	140	153	183	255	235	279	207.4	159	256	1.629	0.704	3.141	0.00168658366163215	0.0238698812463475	0.0076	0.0573	0.0308	0.0308	TRUE	NA
FBtr0303911	1733	471	359	2140	965	890	897	705	506	1093	1325	1104	938.35	703	1174	1.695	0.761	3.14	0.00169222194021038	0.023930534248011	0.0492	0.0329	0.0411	0.0411	TRUE	NA
FBtr0301308	1338	460	504	1709	711	865	692	689	710	873	976	1073	835.6	697	974	1.391	0.476	3.138	0.00170142276910162	0.0240222427838601	0.0032	0.0337	0.0152	0.0152	TRUE	NA
FBtr0079608	3958	1450	1483	5352	2018	2170	2048	2172	2089	2733	2771	2692	2417.57	2103	2732	1.3	0.378	3.137	0.00170729485368569	0.0240859276368051	0	0.0286	0.01	0.01	TRUE	NA
FBtr0076983	670	164	256	1067	374	373	347	246	361	545	514	463	412.36	318	507	1.596	0.674	3.132	0.00173672244777367	0.0244620675346847	0.0211	0.0417	0.0305	0.0305	TRUE	NA
FBtr0087448	125	25	50	237	83	104	65	37	70	121	114	129	89.43	57	121	2.101	1.071	3.132	0.00173651485685925	0.0244620675346847	0.0328	0.0987	0.0703	0.0703	TRUE	NA
FBtr0072994	135	82	70	504	112	160	70	123	99	257	154	198	150.16	97	203	2.126	1.088	3.131	0.00174304504765463	0.0245120905707933	0.0883	0.0693	0.0787	0.0787	TRUE	NA
FBtr0079666	73	38	97	61	585	413	38	57	137	31	803	512	263.03	77	449	3.575	1.838	3.124	0.00178470207411886	0.0250381953951124	0.5213	0.0507	0.2403	0.2403	TRUE	NA
FBtr0084994	289	21	16	513	62	43	150	31	23	262	85	53	100.67	68	133	2.186	1.128	3.124	0.00178634693956351	0.0250414133976372	0.0514	0.0906	0.0726	0.0726	TRUE	NA
FBtr0300564	203	25	20	409	48	50	105	37	28	209	66	62	84.58	57	112	1.968	0.977	3.123	0.00179103465368243	0.025047584235807	0	0.1029	0.0505	0.0505	TRUE	NA
FBtr0076010	1314	454	541	1713	741	843	680	680	762	875	1018	1046	843.37	707	980	1.379	0.463	3.123	0.00179290790843822	0.0250503458221261	0.0019	0.0336	0.0146	0.0146	TRUE	NA
FBtr0080509	2482	589	285	3535	961	1783	1284	882	401	1805	1320	2212	1317.48	856	1779	2.2	1.137	3.115	0.00183971259428904	0.0256068886747187	0.1818	0.0309	0.095	0.095	TRUE	NA
FBtr0299615	786	435	412	1044	638	717	407	652	580	533	876	890	656.24	546	766	1.39	0.475	3.114	0.00184268010299122	0.025628029639951	0.001	0.0358	0.0151	0.0151	TRUE	NA
FBtr0339660	3535	1334	1820	5773	2170	2596	1829	1998	2564	2948	2980	3221	2589.96	2130	3050	1.439	0.525	3.112	0.00185633872069455	0.0257977127319775	0.0127	0.0284	0.0201	0.0201	TRUE	NA
FBtr0305699	759	276	205	1246	457	400	393	413	289	636	628	496	475.84	365	587	1.607	0.685	3.109	0.00187928866719737	0.0260056838313012	0.0267	0.0396	0.0325	0.0325	TRUE	NA
FBtr0332720	39	13	19	86	39	59	20	19	27	44	54	73	39.51	22	57	2.514	1.33	3.106	0.00189457792973823	0.026185139183593	0.0112	0.1907	0.0995	0.0995	TRUE	NA
